LOAN_ID,CUSTOMER_ID,AGE,GENDER,STATE,OCCUPATION,MONTHLY_INCOME,LOAN_PRODUCT,LOAN_AMOUNT,SANCTION_AMOUNT,LOAN_TENURE,INTEREST_RATE,EMI_AMOUNT,BUREAU_SCORE,VINTAGE_MONTHS,CURRENT_DPD,MAX_DPD,OUTSTANDING_BALANCE,COLLECTION_BUCKET,LOAN_STATUS,DEFAULT_FLAG,WRITE_OFF_FLAG,DISBURSAL_DATE,LAST_PAYMENT_DATE,MONTHLY_INCOME_IMPUTED,BUREAU_SCORE_IMPUTED,LAST_PAYMENT_DATE_IMPUTED,LAST_PMT_IS_FUTURE,FOIR,CREDIT_UTIL,SANCTION_RATIO,REPAYMENT_RATIO,DISPOSABLE_INCOME,TENURE_PROGRESS,MONTHS_LEFT,IS_DELINQUENT,HAD_PAST_DPD,BUREAU_BAND,FOIR_BAND,CURR_DPD_LABEL,MAX_DPD_LABEL,UTIL_LABEL,REPAYMENT_STAGE,TENURE_STAGE,PAYMENT_BEHAVIOUR,SANCTION_LABEL,INTEREST_RATE_BAND,DISPOSABLE_INCOME_BAND,RISK_TIER,LOAN_HEALTH_SCORE,ACCOUNT_HEALTH,PRIMARY_RISK
LN0000009,CUST000037,58,Female,West Bengal,Professional,67615.0,Personal Loan,369924,286542,18,12.69,17565.9,698.0,33,0,60,257483,Current,Active,0,0,2020-07-27,2023-04-08,False,False,False,False,0.2598,0.8986,0.7746,0.1014,50049.1,1.0,0,0,1,Moderate Risk,Comfortable,No Delinquency,Moderate Delinquency,Very High,Early Repayment Stage,Completed,Recovered From Past Delays,Mostly Approved,Average,Very Comfortable,LOW,1,Healthy,High Credit Utilization
LN0000129,CUST000074,40,Female,Uttar Pradesh,Salaried,42459.0,Consumer Durable Loan,70924,67595,12,15.44,6115.05,752.0,25,7,150,18257,1-30,Active,0,0,2023-03-11,2025-03-01,False,False,False,False,0.144,0.2701,0.9531,0.7299,36343.95,1.0,0,1,0,Very Good,Comfortable,Slight Delay,Potential Default,Low,Mostly Repaid,Completed,Currently Delayed,Fully Approved,Average,Comfortable,MEDIUM,4,Needs Monitoring,Healthy Account
LN0000362,CUST000121,37,Female,Karnataka,Salaried,84448.0,Personal Loan,630243,521914,36,18.56,19015.38,771.0,31,0,30,352622,Current,Active,0,0,2024-05-20,2026-10-30,False,False,False,True,0.2252,0.6756,0.8281,0.3244,65432.619999999995,0.8611,5,0,1,Very Good,Comfortable,No Delinquency,Slight Delay,Moderate,Early Repayment Stage,Near Completion,Recovered From Past Delays,Mostly Approved,High,Very Comfortable,LOW,0,Excellent,Healthy Account
LN0000576,CUST000700,46,Female,Delhi,Business,36592.0,Personal Loan,452046,362389,24,13.37,17291.68,720.0,31,0,0,249186,Current,Active,0,0,2025-09-12,2028-03-15,False,False,False,True,0.4726,0.6876,0.8017,0.3124,19300.32,1.0,0,0,0,Good,Manageable,No Delinquency,No Delinquency,Moderate,Early Repayment Stage,Completed,Always Paid On Time,Mostly Approved,Average,Limited,LOW,0,Excellent,Healthy Account
LN0000048,CUST000216,44,Female,Maharashtra,Salaried,33826.0,Vehicle Loan,481192,405822,48,12.82,10850.97,746.0,70,0,60,263138,Current,Active,0,0,2021-01-17,2026-09-16,False,False,False,True,0.3208,0.6484,0.8434,0.3516,22975.03,1.0,0,0,1,Good,Manageable,No Delinquency,Moderate Delinquency,Moderate,Early Repayment Stage,Completed,Recovered From Past Delays,Mostly Approved,Average,Limited,LOW,0,Excellent,Healthy Account
LN0000404,CUST000378,39,Female,Telangana,Salaried,28829.0,Personal Loan,300099,266351,36,8.5,8408.05,734.0,48,0,30,83139,Current,Active,0,0,2025-07-13,2029-06-08,False,False,False,True,0.2917,0.3121,0.8875,0.6879,20420.95,1.0,0,0,1,Good,Comfortable,No Delinquency,Slight Delay,Low,Partially Repaid,Completed,Recovered From Past Delays,Mostly Approved,Low,Limited,LOW,0,Excellent,Healthy Account
LN0000493,CUST000404,49,Female,Maharashtra,Salaried,59088.0,Personal Loan,106658,76949,60,16.03,1872.48,778.8900000000001,66,0,60,48578,Current,Active,0,0,2020-06-20,2025-10-18,False,True,False,False,0.0317,0.6313,0.7215,0.3687,57215.52,1.0,0,0,1,Very Good,Comfortable,No Delinquency,Moderate Delinquency,Moderate,Early Repayment Stage,Completed,Recovered From Past Delays,Partially Approved,High,Very Comfortable,LOW,0,Excellent,Healthy Account
LN0000258,CUST000187,35,Male,Telangana,SALARIED,64023.0,Home,5929522,5929522,120,12.03,85174.28,850.0,7,0,120,2386956,Current,Active,0,0,2023-12-20,2024-07-11,False,False,False,False,1.0,0.4026,1.0,0.5974,0.0,0.0583,113,0,1,Excellent,Financially Stressed,No Delinquency,Potential Default,Moderate,Partially Repaid,New Loan,Recovered From Past Delays,Fully Approved,Average,Financially Tight,MEDIUM,3,Needs Monitoring,High EMI Burden
LN0000041,CUST000484,40,Female,Tamil Nadu,Business,56778.0,Home Loan,4078108,2937648,120,21.49,59703.49,678.0,65,0,90,584220,Current,Active,0,0,2022-06-28,2027-10-02,False,False,False,True,1.0,0.1989,0.7203,0.8011,0.0,0.5417,55,0,1,Moderate Risk,Financially Stressed,No Delinquency,Serious Delinquency,Low,Mostly Repaid,Mid Tenure,Recovered From Past Delays,Partially Approved,Very High,Financially Tight,MEDIUM,1,Healthy,High EMI Burden
LN0000950,CUST000036,40,Male,Gujarat,Business,79812.0,Personal Loan,214963,158714,48,8.5,3912.03,642.0,53,0,0,141396,Current,Active,0,0,2023-04-30,2027-08-25,False,False,False,True,0.049,0.8909,0.7383,0.1091,75899.97,1.0,0,0,0,High Risk,Comfortable,No Delinquency,No Delinquency,Very High,Early Repayment Stage,Completed,Always Paid On Time,Partially Approved,Low,Very Comfortable,MEDIUM,3,Needs Monitoring,Weak Credit Profile
LN0000395,CUST000623,55,Male,Maharashtra,Professional,35917.0,Vehicle Loan,1004535,957847,60,15.98,999999.0,850.0,53,0,0,279793,Current,Active,0,0,2020-05-27,2024-09-20,False,False,False,False,1.0,0.2921,0.9535,0.7079,0.0,0.8833,7,0,0,Excellent,Financially Stressed,No Delinquency,No Delinquency,Low,Mostly Repaid,Near Completion,Always Paid On Time,Fully Approved,Average,Financially Tight,MEDIUM,1,Healthy,High EMI Burden
LN0000444,CUST000318,32,Female,Karnataka,Employee,58334.0,PL,314686,208375,24,15.14,10117.27,560.0,60,0,90,108748,Current,Active,0,0,2020-06-29,2025-04-26,False,False,False,False,0.1734,0.5219,0.6622,0.4781,48216.729999999996,1.0,0,0,1,High Risk,Comfortable,No Delinquency,Serious Delinquency,Moderate,Partially Repaid,Completed,Recovered From Past Delays,Partially Approved,Average,Comfortable,MEDIUM,2,Healthy,Weak Credit Profile
LN0000737,CUST000373,33,Female,Madhya Pradesh,Salaried,36862.0,MSME Loan,150000,142017,24,13.45,6781.8,850.0,55,0,150,61643,Current,Active,0,0,2020-04-22,2024-09-17,False,False,False,False,0.184,0.4341,0.9468,0.5659,30080.2,1.0,0,0,1,Excellent,Comfortable,No Delinquency,Potential Default,Moderate,Partially Repaid,Completed,Recovered From Past Delays,Mostly Approved,Average,Comfortable,MEDIUM,2,Healthy,Healthy Account
LN0000486,CUST000051,29,Male,Telangana,Salaried,38561.0,MSME Loan,887284,776589,24,12.21,36632.95,735.0,63,75,90,616347,61-90,Delinquent,0,0,2025-12-07,2030-10-26,False,False,False,True,0.95,0.7937,0.8752,0.2063,1928.050000000003,1.0,0,1,0,Good,Financially Stressed,Serious Delinquency,Serious Delinquency,High,Early Repayment Stage,Completed,Severely Delinquent,Mostly Approved,Average,Financially Tight,HIGH,3,Needs Monitoring,Current Delinquency
LN0000837,CUST000566,38,Male,Rajasthan,Business,32445.0,Vehicle Loan,657799,445668,24,19.04,22474.17,549.0,49,45,120,332075,31-60,Delinquent,0,0,2023-06-05,2027-04-30,False,False,False,True,0.6927,0.7451,0.6775,0.2549,9970.830000000002,1.0,0,1,0,High Risk,Financially Stressed,Moderate Delinquency,Potential Default,High,Early Repayment Stage,Completed,Severely Delinquent,Partially Approved,High,Financially Tight,HIGH,7,Critical,Current Delinquency
LN0000382,CUST000104,27,Male,Tamil Nadu,Business,52765.0,Consumer Durable Loan,119740,93504,24,8.5,4250.29,694.0,8,0,0,85214,Current,Active,0,0,2020-08-04,2021-03-11,False,False,False,False,0.0806,0.9113,0.7809,0.0887,48514.71,0.3333,16,0,0,Moderate Risk,Comfortable,No Delinquency,No Delinquency,Very High,Early Repayment Stage,Mid Tenure,Always Paid On Time,Mostly Approved,Low,Comfortable,LOW,1,Healthy,High Credit Utilization
LN0000410,CUST000226,43,Female,Madhya Pradesh,Salaried,29564.0,Home Loan,2558231,1625858,120,15.76,26992.58,626.0,23,0,0,252479,Current,Active,0,0,2020-10-14,2022-08-18,False,False,False,False,0.913,0.1553,0.6355,0.8447,2571.4199999999983,0.1917,97,0,0,High Risk,Financially Stressed,No Delinquency,No Delinquency,Low,Mostly Repaid,New Loan,Always Paid On Time,Partially Approved,Average,Financially Tight,MEDIUM,3,Needs Monitoring,High EMI Burden
LN0000835,CUST000020,33,Female,West Bengal,Salaried,49641.0,Home Loan,4383714,3337988,240,15.42,44993.63,713.0,8,7,7,1980613,1-30,Active,0,0,2021-07-18,2022-02-02,False,False,False,False,0.9064,0.5934,0.7615,0.4066,4647.370000000003,0.0333,232,1,0,Good,Financially Stressed,Slight Delay,Slight Delay,Moderate,Partially Repaid,New Loan,Currently Delayed,Mostly Approved,Average,Financially Tight,MEDIUM,3,Needs Monitoring,High EMI Burden
LN0000770,CUST000570,50,Female,Gujarat,Business,58707.0,Consumer Durable Loan,145149,101185,9,11.76,11800.84,520.0,39,0,15,34733,Current,Active,0,0,2020-07-14,2023-09-04,False,False,False,False,0.201,0.3433,0.6971,0.6567,46906.16,1.0,0,0,1,High Risk,Comfortable,No Delinquency,Slight Delay,Low,Partially Repaid,Completed,Recovered From Past Delays,Partially Approved,Low,Comfortable,MEDIUM,2,Healthy,Weak Credit Profile
LN0000461,CUST000238,42,Female,Maharashtra,Salaried,28867.0,MSME,1139985,850550,24,18.0,42462.94,625.0,59,30,120,590160,1-30,Active,0,0,2021-11-28,2026-08-23,False,False,False,True,1.0,0.6939,0.7461,0.3061,0.0,1.0,0,1,0,High Risk,Financially Stressed,Slight Delay,Potential Default,Moderate,Early Repayment Stage,Completed,Currently Delayed,Partially Approved,High,Financially Tight,MEDIUM,7,Critical,High EMI Burden
LN0000684,CUST000082,32,Female,Maharashtra,Self Employed,100162.0,Personal Loan,308415,237373,24,11.18,11083.29,728.0,35,45,45,107813,31-60,Delinquent,0,0,2023-04-29,2026-01-06,False,False,False,False,0.1107,0.4542,0.7697,0.5458,89078.70999999999,1.0,0,1,0,Good,Comfortable,Moderate Delinquency,Moderate Delinquency,Moderate,Partially Repaid,Completed,Severely Delinquent,Mostly Approved,Low,Very Comfortable,HIGH,2,Healthy,Current Delinquency
LN0000956,CUST000241,43,Male,Uttar Pradesh,Salaried,31515.0,Vehicle Loan,307755,288998,48,11.01,7470.71,808.0,60,0,150,64665,Current,Active,0,0,2021-06-19,2026-05-17,False,False,False,False,0.2371,0.2238,0.9391,0.7762,24044.29,1.0,0,0,1,Excellent,Comfortable,No Delinquency,Potential Default,Low,Mostly Repaid,Completed,Recovered From Past Delays,Mostly Approved,Low,Limited,MEDIUM,2,Healthy,Healthy Account
LN0000806,CUST000147,40,Female,Madhya Pradesh,Self Employed,71534.0,MSME Loan,664246,652955,36,8.5,20612.18,819.0,41,7,90,590252,1-30,Active,0,0,2025-05-25,2028-08-30,False,False,False,True,0.2881,0.904,0.983,0.096,50921.82,1.0,0,1,0,Excellent,Comfortable,Slight Delay,Serious Delinquency,Very High,Early Repayment Stage,Completed,Currently Delayed,Fully Approved,Low,Very Comfortable,MEDIUM,3,Needs Monitoring,High Credit Utilization
LN0000943,CUST000646,41,Female,Rajasthan,Salaried,77479.0,Vehicle Loan,625464,451147,48,13.14,12134.52,678.0,19,7,7,382719,1-30,Active,0,0,2024-03-16,2025-09-13,False,False,False,False,0.1566,0.8483,0.7213,0.1517,65344.479999999996,0.3958,29,1,0,Moderate Risk,Comfortable,Slight Delay,Slight Delay,High,Early Repayment Stage,Mid Tenure,Currently Delayed,Partially Approved,Average,Very Comfortable,MEDIUM,3,Needs Monitoring,Healthy Account
LN0000504,CUST000495,40,Male,Maharashtra,Salaried,68937.0,Vehicle Loan,1049761,920707,24,15.46,44843.48,730.0,71,75,120,676521,61-90,Delinquent,0,0,2021-05-13,2026-12-28,False,False,False,True,0.6505,0.7348,0.8771,0.2652,24093.519999999997,1.0,0,1,0,Good,Financially Stressed,Serious Delinquency,Potential Default,High,Early Repayment Stage,Completed,Severely Delinquent,Mostly Approved,Average,Limited,HIGH,5,High Risk,Current Delinquency
LN0000411,CUST000084,23,Female,Madhya Pradesh,Business,29658.0,Personal Loan,127365,227365,18,23.93,7920.68,814.0,69,7,30,23573,1-30,Active,0,0,2023-01-09,2028-08-02,False,False,False,True,0.2671,0.1037,1.7851,0.8963,21737.32,1.0,0,1,0,Excellent,Comfortable,Slight Delay,Slight Delay,Low,Mostly Repaid,Completed,Currently Delayed,Fully Approved,Very High,Limited,MEDIUM,2,Healthy,Healthy Account
LN0000669,CUST000511,40,Female,Madhya Pradesh,Business,50551.0,Personal Loan,377484,328796,18,25.38,22153.76,735.0,34,0,150,122000,Current,Active,0,0,2024-08-14,2027-05-01,False,False,False,True,0.4382,0.3711,0.871,0.6289,28397.24,1.0,0,0,1,Good,Manageable,No Delinquency,Potential Default,Low,Partially Repaid,Completed,Recovered From Past Delays,Mostly Approved,Very High,Comfortable,MEDIUM,2,Healthy,Healthy Account
LN0000451,CUST000019,46,Male,Delhi,Self Employed,54441.0,Vehicle Loan,1342432,963460,48,16.49,27547.12,692.0,4,15,60,223373,1-30,Active,0,0,2026-01-04,2026-03-24,False,False,False,False,0.506,0.2318,0.7177,0.7682,26893.88,0.0833,44,1,0,Moderate Risk,Stretched,Slight Delay,Moderate Delinquency,Low,Mostly Repaid,New Loan,Currently Delayed,Partially Approved,High,Comfortable,MEDIUM,2,Healthy,Healthy Account
LN0000380,CUST000196,21,Male,Tamil Nadu,Salaried,61585.0,Home Loan,5550338,4459694,240,12.74,51424.86,770.0,38,0,120,2109076,Current,Active,0,0,2022-07-18,2025-08-06,False,False,False,False,0.835,0.4729,0.8035,0.5271,10160.14,0.1583,202,0,1,Very Good,Financially Stressed,No Delinquency,Potential Default,Moderate,Partially Repaid,New Loan,Recovered From Past Delays,Mostly Approved,Average,Limited,MEDIUM,3,Needs Monitoring,High EMI Burden
LN0000318,CUST000419,38,Male,Madhya Pradesh,Business,69868.0,MSME Loan,1937431,1257682,48,14.34,34582.91,641.0,36,0,120,502873,Current,Active,0,0,2024-10-06,2027-09-14,False,False,False,True,0.495,0.3998,0.6491,0.6002,35285.09,0.75,12,0,1,High Risk,Manageable,No Delinquency,Potential Default,Low,Partially Repaid,Mid Tenure,Recovered From Past Delays,Partially Approved,Average,Comfortable,MEDIUM,4,Needs Monitoring,Weak Credit Profile
LN0000757,CUST000285,36,Female,West Bengal,Shop Owner,50162.0,Personal,233200,221651,12,13.64,19863.88,850.0,59,0,120,80237,Current,Active,0,0,2022-12-22,2027-10-18,False,False,False,True,0.396,0.362,0.9505,0.638,30298.12,1.0,0,0,1,Excellent,Manageable,No Delinquency,Potential Default,Low,Partially Repaid,Completed,Recovered From Past Delays,Fully Approved,Average,Comfortable,MEDIUM,2,Healthy,Healthy Account
LN0000839,CUST000085,41,Female,West Bengal,Self Employed,62143.0,Home Loan,3494436,3208422,120,13.12,48132.54,850.0,51,0,75,2443825,Current,Active,0,0,2022-03-23,2026-04-23,False,False,False,False,0.7745,0.7617,0.9182,0.2383,14010.46,0.425,69,0,1,Excellent,Financially Stressed,No Delinquency,Serious Delinquency,High,Early Repayment Stage,Mid Tenure,Recovered From Past Delays,Mostly Approved,Average,Limited,MEDIUM,1,Healthy,High EMI Burden
LN0000703,CUST000378,45,Female,Delhi,Salaried,82754.0,Personal Loan,534786,418159,36,13.05,14099.5,679.0,52,0,15,367499,Current,Active,0,0,2023-10-28,2028-01-22,False,False,False,True,0.1704,0.8788,0.7819,0.1212,68654.5,1.0,0,0,1,Moderate Risk,Comfortable,No Delinquency,Slight Delay,Very High,Early Repayment Stage,Completed,Recovered From Past Delays,Mostly Approved,Average,Very Comfortable,LOW,1,Healthy,High Credit Utilization
LN0000412,CUST000577,35,Female,Rajasthan,Business,70082.0,MSME Loan,359145,284524,60,10.71,6145.17,735.0,63,0,90,239247,Current,Active,0,0,2022-04-21,2027-06-01,False,False,False,True,0.0877,0.8409,0.7922,0.1591,63936.83,1.0,0,0,1,Good,Comfortable,No Delinquency,Serious Delinquency,High,Early Repayment Stage,Completed,Recovered From Past Delays,Mostly Approved,Low,Very Comfortable,LOW,1,Healthy,Healthy Account
LN0000102,CUST000003,32,Female,Rajasthan,Salaried,22504.0,MSME Loan,1340863,1015701,48,16.04,28806.06,675.0,17,0,15,568754,Current,Active,0,0,2021-04-27,2022-09-01,False,False,False,False,1.0,0.56,0.7575,0.44,0.0,0.3542,31,0,1,Moderate Risk,Financially Stressed,No Delinquency,Slight Delay,Moderate,Partially Repaid,Mid Tenure,Recovered From Past Delays,Mostly Approved,High,Financially Tight,MEDIUM,1,Healthy,High EMI Burden
LN0000914,CUST000458,31,Male,Gujarat,Self Employed,41775.0,Home Loan,7272432,5482940,180,14.08,73313.52,445.64845242369836,32,0,45,3270333,Current,Active,0,0,2025-11-29,2028-07-05,False,True,False,True,1.0,0.5965,0.7539,0.4035,0.0,0.1778,148,0,1,High Risk,Financially Stressed,No Delinquency,Moderate Delinquency,Moderate,Partially Repaid,New Loan,Recovered From Past Delays,Mostly Approved,Average,Financially Tight,MEDIUM,3,Needs Monitoring,High EMI Burden
LN0000087,CUST000607,21,Female,Gujarat,Professional,54340.0,Personal Loan,398840,319504,24,14.67,15441.63,693.0,35,0,120,183814,Current,Active,0,0,2022-08-11,2025-06-16,False,False,False,False,0.2842,0.5753,0.8011,0.4247,38898.37,1.0,0,0,1,Moderate Risk,Comfortable,No Delinquency,Potential Default,Moderate,Partially Repaid,Completed,Recovered From Past Delays,Mostly Approved,Average,Comfortable,MEDIUM,2,Healthy,Healthy Account
LN0000591,CUST000206,52,Male,Karnataka,Self Employed,40639.0,MSME Loan,1151647,866636,24,10.38,40143.02,606.0,44,7,60,600041,1-30,Active,0,0,2024-06-16,2028-01-13,False,False,False,True,0.9878,0.6924,0.7525,0.3076,495.9800000000032,1.0,0,1,0,High Risk,Financially Stressed,Slight Delay,Moderate Delinquency,Moderate,Early Repayment Stage,Completed,Currently Delayed,Mostly Approved,Low,Financially Tight,MEDIUM,5,High Risk,High EMI Burden
LN0000237,CUST000326,43,Male,Rajasthan,Salaried,40769.0,MSME Loan,1048009,722608,48,12.25,19117.86,662.0,27,0,120,697655,Current,Active,0,0,2021-02-21,2023-03-28,False,False,False,False,0.4689,0.9655,0.6895,0.0345,21651.14,0.5625,21,0,1,Moderate Risk,Manageable,No Delinquency,Potential Default,Very High,Early Repayment Stage,Mid Tenure,Recovered From Past Delays,Partially Approved,Average,Limited,MEDIUM,3,Needs Monitoring,High Credit Utilization
LN0000858,CUST000448,25,Female,Madhya Pradesh,Business,32269.0,Consumer Durable Loan,110080,88005,18,20.48,5719.81,670.0,66,0,90,49629,Current,Active,0,0,2020-11-18,2026-04-04,False,False,False,False,0.1773,0.5639,0.7995,0.4361,26549.19,1.0,0,0,1,Moderate Risk,Comfortable,No Delinquency,Serious Delinquency,Moderate,Partially Repaid,Completed,Recovered From Past Delays,Mostly Approved,Very High,Comfortable,LOW,0,Excellent,Healthy Account
LN0000604,CUST000212,45,Female,West Bengal,Salaried,33786.0,Home Loan,4615406,3247934,300,11.91,33992.22,670.0,22,0,90,2303811,Current,Active,0,0,2024-07-07,2026-04-19,False,False,False,False,1.0,0.7093,0.7037,0.2907,0.0,0.0733,278,0,1,Moderate Risk,Financially Stressed,No Delinquency,Serious Delinquency,High,Early Repayment Stage,New Loan,Recovered From Past Delays,Partially Approved,Low,Financially Tight,MEDIUM,1,Healthy,High EMI Burden
LN0000562,CUST000679,32,Female,Uttar Pradesh,Self Employed,141352.0,Personal Loan,660921,660921,24,17.26,32760.06,800.0,64,45,45,312893,31-60,Delinquent,0,0,2022-09-20,2027-10-21,False,False,False,True,0.2318,0.4734,1.0,0.5266,108591.94,1.0,0,1,0,Excellent,Comfortable,Moderate Delinquency,Moderate Delinquency,Moderate,Partially Repaid,Completed,Severely Delinquent,Fully Approved,High,Very Comfortable,HIGH,2,Healthy,Current Delinquency
LN0000428,CUST000194,44,Male,Tamil Nadu,Salaried,72239.0,Home Loan,3822423,3139197,120,16.22,53016.86,753.0,0,90,90,2478872,61-90,Delinquent,1,0,2023-01-11,2023-01-11,False,False,True,False,0.7339,0.7897,0.8213,0.2103,19222.14,0.0,120,1,0,Very Good,Financially Stressed,Serious Delinquency,Serious Delinquency,High,Early Repayment Stage,New Loan,Defaulted,Mostly Approved,High,Limited,CRITICAL,7,Critical,Defaulted
LN0000324,CUST000232,22,Female,Telangana,Self Employed,37672.0,MSME Loan,1044371,712806,48,14.85,19783.77,645.0,42,75,75,186216,61-90,Delinquent,0,0,2025-04-24,2028-06-24,False,False,True,True,0.5252,0.2612,0.6825,0.7388,17888.23,0.875,6,1,0,High Risk,Stretched,Serious Delinquency,Serious Delinquency,Low,Mostly Repaid,Near Completion,Severely Delinquent,Partially Approved,Average,Limited,HIGH,4,Needs Monitoring,Current Delinquency
LN0000304,CUST000022,49,Male,Maharashtra,Salaried,68696.0,Vehicle Loan,923739,923739,48,12.63,24612.31,821.0,30,0,0,385593,Current,Active,0,0,2020-10-16,2023-03-09,False,False,False,False,0.3583,0.4174,1.0,0.5826,44083.69,0.625,18,0,0,Excellent,Manageable,No Delinquency,No Delinquency,Moderate,Partially Repaid,Mid Tenure,Always Paid On Time,Fully Approved,Average,Comfortable,LOW,0,Excellent,Healthy Account
LN0000008,CUST000670,21,Male,Delhi,Self Employed,71641.0,Personal Loan,648058,504578,24,20.98,25923.11,748.0,50,0,60,258956,Current,Active,0,0,2020-10-24,2024-12-02,False,False,False,False,0.3618,0.5132,0.7786,0.4868,45717.89,1.0,0,0,1,Good,Manageable,No Delinquency,Moderate Delinquency,Moderate,Partially Repaid,Completed,Recovered From Past Delays,Mostly Approved,Very High,Comfortable,LOW,0,Excellent,Healthy Account
LN0000400,CUST000343,21,Male,West Bengal,Self Employed,84559.0,Vehicle Loan,1338692,953510,60,16.64,23513.0,609.0,5,999,30,605442,90+,Delinquent,1,1,2021-10-15,2022-02-06,False,False,False,False,0.2781,0.635,0.7123,0.365,61046.0,0.0833,55,1,0,High Risk,Comfortable,Potential Default,Slight Delay,Moderate,Early Repayment Stage,New Loan,Written Off,Partially Approved,High,Very Comfortable,CRITICAL,13,Critical,Written Off
LN0000389,CUST000563,21,Female,Gujarat,Professional,41015.0,Vehicle Loan,1237194,1107004,36,11.46,36483.52,703.0,17,30,90,1075117,1-30,Active,0,0,2021-09-03,2022-12-02,False,False,False,False,0.8895,0.9712,0.8948,0.0288,4531.480000000003,0.4722,19,1,0,Good,Financially Stressed,Slight Delay,Serious Delinquency,Very High,Early Repayment Stage,Mid Tenure,Currently Delayed,Mostly Approved,Low,Financially Tight,MEDIUM,4,Needs Monitoring,High EMI Burden
LN0001000,CUST000600,39,Female,Rajasthan,Shop Owner,120854.0,Consumer Loan,108730,89328,12,18.88,8227.05,707.0,54,0,30,33033,Current,Active,0,0,2025-08-07,2029-12-25,False,False,False,True,0.0681,0.3698,0.8216,0.6302,112626.95,1.0,0,0,1,Good,Comfortable,No Delinquency,Slight Delay,Low,Partially Repaid,Completed,Recovered From Past Delays,Mostly Approved,High,Very Comfortable,LOW,0,Excellent,Healthy Account
